,target
38492,0
32009,0
22609,0
1562,0
8309,1
11704,0
12131,0
10267,0
28776,0
18184,0
15464,0
3382,1
32779,0
34978,0
286,0
42969,0
39994,0
23353,0
19533,0
16046,0
29270,0
2164,1
34994,0
36644,0
33103,0
12241,0
26425,0
26194,0
25046,0
5155,0
18290,0
20798,0
3508,0
26831,0
7597,0
36429,0
5686,0
40203,0
3733,0
33272,0
41224,0
11525,0
35530,0
2746,0
29887,0
6300,0
5122,0
2027,0
2549,0
36792,0
25675,0
24770,1
26901,0
14826,0
5932,0
32615,0
34873,0
23063,0
6559,0
29568,0
13441,0
16468,0
11944,1
20928,0
14948,0
27103,0
19898,1
17227,0
32324,0
37,0
11340,0
30779,0
7976,0
24952,0
36945,0
12563,0
26757,0
21744,0
38323,0
14483,0
42186,1
8310,1
1777,1
23610,0
29684,0
17936,1
41998,0
11590,0
25028,0
23876,0
33720,0
4178,0
24412,0
18964,0
3457,0
6086,1
18072,1
24910,0
23414,0
13744,0
24588,0
21007,0
4895,0
30899,0
35142,0
2338,1
25025,0
20731,0
38401,0
10090,0
9453,0
25996,1
29332,0
24373,0
22036,0
14915,0
30389,0
22894,0
27732,0
40424,0
18995,0
3662,0
27231,0
1774,1
30826,0
18299,0
24535,0
4835,0
35758,0
34473,0
5418,0
40187,0
9842,1
1530,1
29562,0
25481,0
16164,0
36515,0
17921,0
1266,1
18242,0
18653,0
37689,0
25676,0
6549,0
9870,0
32562,0
15351,0
37707,0
21045,0
20401,0
22598,0
20804,0
31294,0
30796,0
37878,0
21385,0
33904,0
18194,0
28119,0
31651,0
36448,0
21496,1
9679,0
30343,0
21299,1
21472,0
42632,0
9977,0
15948,0
40329,0
834,0
11862,0
36263,1
9510,0
10806,0
10212,0
22657,0
42325,0
3476,0
9761,1
15487,0
24429,0
2879,0
11149,0
24632,1
33685,1
42785,1
28298,0
18925,0
12856,1
39978,0
24155,0
22734,0
35669,1
7811,0
31063,0
36804,0
5772,0
14453,0
22087,0
15158,0
3345,0
35686,0
37718,0
6921,1
1425,0
13547,0
36332,0
21320,0
37139,0
25609,0
41140,0
33743,0
7830,0
9942,0
15878,0
26236,0
16693,1
29832,0
29088,0
33371,0
23389,0
34558,1
23415,0
22044,0
30334,0
5303,0
26191,0
30284,0
18841,0
21380,0
36076,0
22165,0
17954,1
5357,0
31542,0
482,1
17532,0
42155,0
22407,0
21435,0
40705,0
29083,1
9823,0
20420,0
3276,0
28152,0
30908,0
32430,0
9739,1
18309,0
21841,0
16756,0
29649,0
26714,0
7418,0
7434,0
25721,0
4947,0
15744,0
2789,0
12031,0
41232,0
33702,1
27817,0
521,1
33379,0
34112,0
24966,0
12469,0
24475,0
30147,0
42742,0
24207,1
22727,0
36190,1
331,0
20515,0
16562,0
32452,0
8059,0
8635,0
11486,0
15293,0
32256,0
9273,0
19162,1
38115,0
28664,0
38371,0
24222,0
20969,0
5577,0
11162,0
11822,0
32077,0
22290,0
18770,0
33937,0
41029,0
9253,0
6489,0
8514,0
4355,0
43338,1
16455,0
8869,0
31943,0
39285,0
12663,0
316,1
5939,0
41803,1
2156,1
36720,0
43020,0
22391,0
15132,0
22602,0
18413,0
25003,0
29120,0
26446,0
2492,0
11752,0
11326,1
18077,1
21902,0
31262,0
30744,0
8290,1
27122,0
454,0
16749,0
21159,0
29029,0
962,1
15491,0
38792,0
11317,0
5743,0
12986,0
33692,1
14205,0
435,1
10597,0
3791,1
42376,0
7753,0
25599,0
24861,0
20398,0
1974,0
34754,0
26964,0
30538,0
5545,0
1002,1
12684,0
22713,0
34680,0
22678,0
43038,0
31228,0
43258,0
40573,0
22654,0
4518,0
27895,0
30900,0
35990,1
11290,0
17048,0
28891,0
41369,0
27128,0
12389,1
8569,0
8817,1
21215,0
28418,0
16649,0
16362,0
33381,0
40948,0
23127,0
25338,1
32157,0
35253,0
29249,0
6188,0
24708,1
32080,0
42947,0
31888,0
28778,0
27064,0
22626,0
22926,1
30861,0
36801,0
28296,0
6537,0
19606,0
3624,1
32202,0
15765,0
18996,0
41005,0
10843,0
5134,0
24992,0
11658,0
40327,0
22994,0
37765,0
40375,0
11096,1
3840,0
38314,0
40445,0
6215,0
34759,0
8888,0
31091,0
15633,0
13633,0
41820,0
33761,0
24238,0
38245,0
37132,0
17400,0
18813,0
32123,0
17922,0
40285,0
9559,0
41856,1
17758,1
19396,0
16390,0
17898,1
3148,0
42299,1
38284,0
18073,1
17814,1
2690,0
12680,0
9578,0
16193,0
24205,1
33111,0
5328,0
42917,0
13975,0
12862,0
41459,0
29126,0
2865,0
25256,1
21341,0
6497,0
41389,0
3754,0
24934,1
38862,1
1012,1
21127,0
31502,0
39099,0
19446,1
39049,0
36082,0
42944,0
24406,0
4441,1
35396,0
1017,0
7841,0
19555,0
3257,0
20862,0
8690,0
31429,0
30677,0
35667,1
15149,0
6750,0
33950,0
41136,0
28317,0
322,1
24129,0
36503,0
11671,0
30583,0
37509,0
24519,0
26156,0
18008,1
4054,0
7494,0
7470,0
5628,0
2759,0
19116,0
9952,0
41427,1
4223,0
12750,0
20261,0
36987,0
7741,0
28454,0
17015,0
14893,0
3895,0
5783,0
35171,0
25535,1
29612,0
40123,0
36742,0
41724,1
19835,1
18493,0
11703,0
36271,0
20559,0
14807,0
17769,0
12858,0
7963,0
621,1
20847,0
38902,0
1189,0
9521,0
31308,0
39512,1
34527,0
31229,0
42149,0
20344,1
27074,0
28843,0
35408,0
6227,0
3768,1
13673,0
34332,0
36337,0
14655,0
28120,0
16997,0
32983,0
4736,0
10144,0
10435,0
21094,0
31910,0
3582,0
3683,0
36746,0
11956,0
40076,0
10524,0
29403,0
37410,1
41100,0
9580,0
33975,0
27605,1
24755,1
11423,0
25743,0
38417,0
26092,0
12941,0
2469,0
35932,0
29308,0
40635,0
30285,0
16638,0
29220,0
22341,1
14271,0
5552,0
38959,0
26678,0
19053,0
32788,0
31929,0
18445,0
11721,0
24425,0
27011,0
27124,0
34975,0
13865,1
40843,0
24714,1
13206,0
31934,0
28578,0
4939,0
9349,0
30866,0
15448,0
35282,0
27880,1
27308,0
37988,0
3925,1
29679,0
7889,0
4085,0
41419,0
15369,0
35996,0
4128,0
23200,0
10836,0
31240,0
7788,0
39792,0
3970,0
36983,0
41131,0
27733,0
13826,0
12304,1
33982,0
2380,1
23678,0
39696,0
40552,0
6586,0
26003,1
7678,0
11155,0
11137,0
38310,0
31914,0
36031,0
8558,0
17652,1
2602,1
35002,0
31722,0
42782,1
14638,1
37434,0
39292,0
21305,1
17032,0
32331,0
36812,0
35224,0
10111,0
32270,0
23424,0
32125,0
12744,0
42426,0
23844,1
17948,1
36999,0
18822,0
22084,0
16894,0
22307,0
21828,0
32941,0
24513,0
3376,1
33279,0
12094,0
34043,0
17728,1
43314,0
15627,0
6579,0
29793,0
24786,0
25747,0
10186,0
5465,0
32446,0
33293,0
40799,0
33393,0
31882,0
7402,0
3284,0
17589,0
39448,0
21710,0
42319,0
8365,0
27629,0
43141,0
19211,0
8408,0
22853,0
16922,0
27427,0
42266,0
36603,1
7610,0
31105,0
35697,0
25999,1
23252,0
15315,0
1155,0
8952,0
22167,0
1387,0
38566,0
13638,0
4654,0
13367,0
25484,0
17317,0
12962,0
22386,0
1419,0
38,1
1606,0
4109,0
27782,1
24673,1
10795,0
29876,0
25846,0
36564,0
6785,1
42313,1
36798,0
40534,0
14775,0
29727,0
16089,0
38735,1
41026,0
20323,0
38526,0
25739,0
42844,0
6692,1
8250,0
27408,0
30011,0
217,0
3087,0
37603,0
30096,0
31499,0
27893,0
35681,0
29438,1
2757,0
19892,1
27142,0
21803,0
13316,1
39018,0
20839,0
37088,0
10572,0
8455,0
18235,0
24469,0
14525,0
5675,0
34471,0
20314,0
2778,0
1650,0
15962,0
28246,0
8657,0
42512,0
13579,0
8747,0
15866,0
189,1
19779,1
28091,0
38645,1
36461,0
3232,0
24033,0
24933,1
2214,0
6956,1
1732,0
18890,0
26285,1
6277,0
39286,0
14862,0
4177,0
9610,1
35961,1
31430,0
35053,0
232,0
1081,0
28073,0
42857,0
27311,0
41832,1
14317,0
13679,0
30221,0
42856,0
12422,0
608,1
12917,0
28497,0
26141,0
42755,0
5040,0
6435,0
38932,0
34217,0
30018,0
10264,0
5218,0
25849,0
6008,0
2836,0
14051,0
34301,0
31361,0
32511,0
29148,0
7931,1
3401,1
17145,0
8991,0
31792,0
19463,1
34429,0
24819,0
17944,1
29926,0
41797,1
9383,0
22610,0
8475,0
1647,0
22935,1
28526,0
13096,0
17315,0
32003,0
29964,0
40034,0
8891,0
18935,0
35915,0
31572,0
1366,0
10696,0
32367,1
6704,0
29783,0
9614,1
999,1
1434,0
25765,0
3108,0
27704,1
22272,0
42745,0
1289,0
27775,0
19688,0
27424,0
10025,0
14466,0
35962,1
40046,0
33069,0
16363,0
36551,1
16806,1
3388,1
4922,0
16517,0
11264,0
26788,0
6548,0
8171,0
600,0
10172,0
19792,1
1693,0
21723,0
9926,0
4462,0
42218,0
31093,0
28608,0
28310,0
34986,0
32474,0
33025,0
37815,0
7253,0
41448,0
21182,0
42951,0
36991,0
8806,1
31058,0
21444,1
9463,0
16881,0
11783,0
40427,0
9771,0
33499,0
22812,0
31079,0
14792,0
15836,0
35970,0
12741,0
21364,0
4130,0
18341,0
1259,0
15258,0
25820,1
40319,0
16724,0
36885,0
38946,0
28005,0
17305,0
33571,0
4732,0
4821,0
7850,0
14613,0
16217,0
2698,0
33334,0
35749,1
9436,0
34739,0
23340,0
266,0
9485,0
36768,0
36415,0
17003,0
32883,0
4520,0
39854,0
20978,0
18630,0
15843,0
2438,0
18479,0
30091,0
16228,0
14615,0
3538,0
5169,1
41933,0
20186,0
29540,0
12291,1
30602,0
6747,0
39736,0
1422,0
23776,0
22567,0
33987,0
14931,0
21703,0
17452,0
6250,0
21169,1
13777,0
30063,0
12812,0
33274,0
34928,0
23374,0
11779,0
15665,0
43071,0
37605,0
2401,0
40340,0
19443,0
13219,0
34880,0
18534,0
9549,1
27675,0
4602,1
21638,0
25316,0
4999,0
18336,0
36340,0
20531,1
41858,1
16833,0
12130,0
12400,1
8177,0
23383,0
13698,0
41997,0
24900,0
381,1
23157,0
40263,0
28676,0
1711,0
347,0
4378,0
32765,0
24333,1
37145,0
10289,0
39418,0
5509,0
39701,0
10131,0
42273,0
9951,0
21477,0
22178,0
11035,0
15741,0
38446,0
20783,0
22077,0
31476,0
2240,1
42194,1
36907,0
25616,0
18353,0
164,0
39790,0
23284,0
12635,0
22772,0
28928,1
38175,0
33609,0
32140,0
28506,0
4824,0
240,1
11821,0
35019,0
2506,1
20145,1
18799,0
8889,0
33160,0
38381,1
42735,0
29992,0
1055,1
41512,0
4445,1
10101,0
40592,0
21010,0
18052,0
27683,0
33444,0
31637,0
26404,0
18415,0
35475,0
7365,0
19011,1
27820,0
15533,0
7898,0
9116,0
35648,0
11222,0
7991,0
38633,1
5804,0
29215,0
3646,0
14158,0
6735,0
8263,1
27572,0
26837,0
36827,0
28341,0
42704,1
34243,0
11810,0
39656,1
32204,0
18537,0
7271,0
31807,0
10152,0
24190,0
22737,0
26013,0
5096,1
22588,0
1805,1
36004,0
10536,0
29634,0
15255,0
19910,1
21923,0
12436,0
39751,0
12761,0
25559,0
6306,0
14026,0
42425,0
37882,0
28054,0
19959,1
30993,0
9429,0
18499,0
21462,0
30825,0
10632,0
41142,0
33323,0
34162,0
16287,0
30198,0
33219,0
9194,0
39592,0
12511,0
7700,0
10918,0
25555,0
23458,0
7351,0
23087,0
3767,1
42467,0
7985,0
39290,0
11490,0
38369,0
35404,0
24282,0
29402,0
25817,1
26958,0
36421,0
27971,1
31182,0
19321,0
23089,0
6337,0
11809,0
13086,0
40690,0
13524,0
25450,0
31076,0
14651,0
34572,0
34623,0
2393,0
34617,0
28638,0
18515,0
5116,0
29987,0
4245,0
35021,0
20293,0
12347,0
14604,0
3023,0
26498,0
3822,0
29778,0
37582,0
6424,0
30688,0
43228,0
7727,0
37714,0
21872,0
30353,0
32822,0
12617,0
14920,0
7484,0
38348,0
31134,0
37939,0
25672,0
18509,0
28032,1
25311,0
33721,0
15950,0
41105,0
11270,0
882,0
24988,0
4182,0
5239,1
14508,0
5914,0
37743,0
188,0
6402,0
5240,1
29721,0
21730,0
13790,0
28600,0
13417,0
17206,0
6252,0
37523,0
9306,0
30604,0
35373,0
28252,0
40492,0
29013,0
14154,0
18843,0
20542,1
41697,0
33116,0
16075,0
26175,0
15074,0
20058,0
41082,0
15557,0
32766,0
7993,0
22948,1
5150,0
40164,0
24351,0
14739,0
39179,0
36799,0
17143,0
27850,0
28060,0
24917,0
3464,0
14399,0
15528,0
8598,0
33406,0
38080,0
17294,0
10626,0
35025,0
27752,1
39370,1
33490,0
7774,0
32816,0
14059,0
19197,0
8547,0
20638,1
5123,0
5057,0
32041,0
11122,0
25942,0
3405,0
342,0
7173,0
32743,0
29623,0
34936,0
16613,0
39637,0
33151,0
34210,0
25088,0
14213,0
36583,0
25582,0
29324,0
42105,1
8019,0
11191,0
17635,0
20891,0
42549,0
17404,0
142,0
22690,0
14555,0
15428,0
33476,0
26246,0
23228,0
1540,0
31669,0
3003,0
42072,0
56,0
11662,0
7242,0
31256,0
245,0
39428,0
35317,0
2620,0
30345,0
2352,1
23191,0
21036,0
37891,0
9847,1
5766,0
35102,0
36829,0
23728,0
38216,0
8422,0
19293,0
34047,0
26181,0
11578,0
40157,0
32784,0
42592,0
22223,0
32702,0
13737,1
39105,0
36817,0
19843,1
27145,0
22721,0
3906,0
15940,0
19235,0
41908,1
5204,0
30046,0
20185,0
40277,0
29651,0
22621,0
15305,0
31001,0
16961,0
38596,0
8691,0
26287,1
15417,0
3113,0
11136,0
41870,1
38228,0
13295,0
33716,1
34392,0
15774,0
16406,0
29598,0
24652,1
196,0
23872,0
4780,0
37209,0
25992,1
18552,0
23635,0
21390,0
42286,0
13399,0
34636,0
17173,0
4083,0
37662,0
16745,0
6193,0
6912,1
21009,0
8681,0
39219,0
15346,0
24566,0
22008,1
26475,0
2825,0
8835,0
15808,0
10567,0
24319,0
19316,0
28655,0
8404,0
19269,0
30164,1
12342,0
132,0
39615,0
730,1
31855,0
30166,1
41920,0
1932,0
21505,1
25779,0
39050,0
18616,0
7769,0
15830,0
11529,0
18700,0
676,0
6414,0
40379,0
13832,0
36866,0
27028,0
17570,1
8434,0
2611,0
39481,0
9814,0
42975,0
32207,0
8788,1
18805,0
32194,0
23113,0
8094,1
39354,0
42987,0
24764,1
40366,0
42995,0
32310,0
193,0
23938,0
42670,1
33046,0
34454,0
18200,0
23471,0
40647,0
34188,0
40831,0
19268,0
9705,0
29150,0
15204,0
31238,0
18285,0
4837,0
20369,0
4018,0
29621,0
21623,0
39235,0
38005,0
16511,0
29808,0
29765,0
38996,0
34328,0
23393,0
32572,0
32264,0
1959,0
42718,0
7424,0
13002,0
30726,0
35193,0
42828,0
21866,0
2940,0
8322,1
21655,0
2257,0
11787,0
7098,0
2604,1
12362,0
41497,0
14024,0
20641,1
24928,1
9688,0
32747,0
380,1
18237,0
14985,0
30234,0
18251,0
33225,0
27759,0
17592,1
33082,0
18831,0
18456,0
23727,0
35716,0
2439,0
23879,0
3884,0
39941,0
7937,1
26836,0
35033,0
23346,0
36586,0
20002,1
3374,0
22925,1
42663,1
32155,0
40783,0
41157,0
29024,0
6668,1
42795,0
21287,0
15705,0
13048,0
1849,0
15047,0
36679,0
6824,0
6758,0
27761,0
38651,0
27640,0
19709,0
7258,0
24834,0
42614,0
37216,0
4000,0
6470,0
6834,0
33712,1
34281,0
18490,0
36849,0
30986,0
30894,0
913,1
16678,1
40289,0
26654,0
524,0
29345,0
41098,0
32167,0
27558,1
8417,0
3242,0
5175,1
4838,0
4587,0
43332,1
27857,0
26195,0
25417,0
41876,1
28535,0
14085,0
9717,1
19049,0
8950,0
14149,0
26164,0
34085,0
36616,0
27049,0
22367,1
31198,0
35663,1
24492,0
7436,0
17768,0
31842,0
4522,0
4774,0
3723,0
10460,0
24188,0
4149,0
31927,0
5913,0
3157,0
6212,0
9056,0
15938,0
4131,0
21814,0
35046,0
21225,0
7110,0
22235,0
211,0
8284,1
15447,0
9000,0
39034,0
14546,0
40102,0
25776,0
8813,1
18144,0
4826,0
39737,0
1841,0
31683,0
35542,0
9690,0
17113,0
17395,0
19821,1
37964,0
7890,0
29171,0
11802,0
21846,0
39380,0
34836,0
11012,0
27563,1
39010,0
20026,0
1305,0
12334,0
13062,0
27881,1
42804,0
18330,0
12671,0
20635,1
18383,0
25714,0
26642,1
7174,0
6814,1
40782,0
11449,0
29545,0
4092,0
35850,0
18547,0
28319,0
18862,0
13876,0
4053,0
13800,0
18801,0
41310,0
5786,0
39225,0
21065,0
3196,0
41057,0
7371,0
42268,0
13184,0
23533,1
14295,0
23372,0
40846,0
26364,0
23155,0
42327,0
25716,0
12553,0
11589,0
23219,0
15210,0
1313,0
28937,0
30499,0
28892,0
33548,1
30776,0
18555,0
31593,0
27447,1
20912,0
11844,0
36781,0
25857,0
24606,0
23739,0
33600,0
12606,0
38703,0
2711,0
20265,0
41173,0
23162,0
4343,0
41991,0
2411,1
36740,0
31846,0
41360,0
442,0
17681,1
6352,0
33796,1
13984,0
2543,0
19151,0
27510,1
1769,1
34756,0
22348,1
11909,0
14322,0
9471,0
38191,0
4511,0
587,1
24649,1
9774,0
9239,0
12875,0
26365,0
38190,0
39707,0
14955,0
26278,0
8524,0
24662,1
30208,0
6342,0
32352,0
29014,0
29172,0
21961,0
16425,0
25083,0
26208,1
5900,0
30016,0
2861,0
17408,0
2256,0
38743,1
35374,0
29366,1
36145,0
29594,0
23260,0
38887,0
37364,0
28753,0
11615,0
15579,0
34694,0
11996,0
19949,1
28618,0
242,1
26395,0
14056,0
36593,0
19711,0
5519,0
40798,0
11791,0
11014,0
8757,0
43145,0
42354,1
13339,0
24326,1
35872,0
3991,0
11992,0
7008,0
25887,0
36387,0
40231,0
14802,0
35702,0
7473,0
36890,0
21076,0
9852,1
42939,0
36280,0
35037,0
25543,0
500,1
11140,0
4709,0
23060,0
12325,0
34797,0
6071,0
12007,0
21533,0
16300,0
20427,0
28702,0
23431,0
24084,0
4450,1
21771,0
20873,0
9866,0
31766,0
39161,0
15549,0
10410,0
13607,1
29655,0
41368,0
18378,0
38309,0
12571,0
30800,0
16307,0
42365,0
5468,0
37061,0
23166,0
15475,0
10048,0
4574,0
5235,1
33143,0
4929,0
21750,0
315,0
23158,0
24799,0
18919,0
9138,0
41453,0
11380,0
21407,0
5403,0
4519,0
8469,0
36289,0
26372,0
18466,0
41745,1
28034,0
509,1
4269,1
25818,1
14902,0
43068,0
27589,0
40072,0
22505,0
24007,0
3424,0
16226,0
3439,0
13032,0
19457,1
2076,0
15121,0
27267,1
5976,0
29567,0
32068,0
38774,0
22936,1
30844,0
5680,0
40933,0
17359,0
11792,0
33263,0
36970,0
20499,0
32858,0
732,1
37138,0
17016,0
5963,0
14173,0
12404,0
5528,0
5625,0
28774,0
40677,0
39533,0
12580,0
7183,0
4685,0
27375,0
29389,0
4051,1
27229,0
15721,0
9377,0
19304,0
4383,0
41679,1
16827,0
17387,0
7466,0
41546,0
2516,1
6309,0
31694,0
37032,1
9801,0
11390,0
38275,0
8081,1
14633,0
16000,0
31210,0
22681,0
474,1
5281,1
37297,0
37647,0
29041,0
10477,0
11385,0
30557,0
21276,1
3204,1
14700,1
36771,0
30305,0
552,0
35699,0
11657,0
1053,1
9172,0
5681,0
37273,0
39118,0
31992,0
20087,0
9630,1
3979,0
12095,0
9716,1
24544,1
27017,0
204,0
38072,1
20621,1
34842,0
31877,0
4452,1
42706,1
31340,0
35149,0
27696,1
29194,0
11902,0
28118,0
7578,0
5017,0
10422,0
42786,1
37686,0
26521,0
31852,0
3512,0
42495,1
14965,0
6926,1
34070,0
17979,0
3028,0
32848,0
12727,0
33298,0
23298,0
3947,1
14403,0
20082,0
2029,0
31843,0
8534,0
33509,0
19591,0
13432,0
17271,0
7220,0
8985,0
13389,0
14818,0
17836,0
5445,0
41672,1
40879,0
39328,0
40603,0
26614,1
3811,1
7544,0
3434,0
10637,0
41851,1
23615,0
24995,0
3326,0
24789,0
33603,0
15967,0
37632,0
123,1
35566,0
31061,0
34320,0
14579,1
34307,0
28250,0
23304,0
38158,0
18804,0
25070,0
41573,0
22692,0
33808,1
41146,0
25828,1
5388,0
37746,0
38269,0
26980,0
17098,0
27985,1
17519,0
11994,0
41300,0
43291,1
11659,0
11495,0
21640,0
19426,0
21540,0
2120,0
2621,0
18694,0
40453,0
27672,0
37951,0
9209,0
35459,0
30178,0
37577,0
41384,0
42642,0
23594,0
6831,0
32773,0
11724,0
18885,0
33139,0
12188,0
33518,0
39451,0
9904,0
17199,0
18159,0
15880,0
41325,0
30783,0
37008,0
5498,0
6849,0
2330,0
8232,0
43098,0
31336,0
18714,0
6891,1
5245,1
12621,0
37229,0
1816,1
18626,0
24871,0
39411,0
11875,0
15166,0
20512,0
36124,1
15406,0
27217,1
43240,0
35169,0
28667,0
12810,0
17243,0
20724,0
28172,0
18298,0
26704,0
24620,1
4393,0
24146,0
39699,0
35449,0
34609,0
40684,0
16267,0
12758,0
19370,0
10827,0
4233,0
2748,0
23795,1
5482,0
7546,0
41323,0
11526,0
13964,0
10403,0
11300,0
37598,0
25554,0
35600,0
40968,0
36784,0
34004,0
39549,0
33220,0
26269,0
674,0
40773,0
41700,0
11916,0
33355,0
22846,0
33828,1
7843,0
13583,0
9619,1
29947,0
2520,1
33024,0
8307,1
16437,0
5788,0
8209,0
24308,0
2385,0
12100,0
9928,0
579,1
37641,0
9573,0
1441,0
5186,0
2655,1
23445,0
8597,0
13145,0
3824,0
19506,0
11622,0
21772,0
13217,0
21166,0
17419,0
9372,0
39350,0
11572,0
27841,0
3470,0
42065,0
15669,0
2608,0
22041,0
8633,0
10534,0
2464,1
17444,0
31675,0
15344,0
27725,0
23780,0
19133,0
27678,0
14049,0
15363,0
41304,0
40922,0
5310,0
22917,1
42866,0
12432,0
12656,0
452,1
30930,0
23602,0
28131,1
9427,0
29446,0
34153,0
17496,0
27706,1
25295,0
6685,1
13907,0
4613,1
40649,0
35981,0
16978,0
38989,0
38234,0
37873,0
28585,0
26116,0
17165,0
20274,0
2563,0
25107,0
8119,0
1380,0
10042,0
17750,1
33534,1
32286,0
34803,1
35798,1
22550,0
38598,0
26397,0
42029,1
26857,0
21821,0
2252,0
7465,0
41568,0
5462,0
16399,0
33039,0
29851,0
1881,0
22258,0
30556,0
8644,0
24846,1
17978,0
2072,1
21206,1
37853,0
23020,0
13400,0
42849,0
30801,0
41971,0
17276,0
38683,1
22074,0
6540,0
18725,0
37836,0
12575,0
42133,1
23613,0
36050,1
37549,0
41874,1
2420,0
10485,0
2603,1
28907,1
11748,0
2802,0
39104,0
22828,0
8048,0
15493,0
4808,0
38824,0
41297,0
17574,1
30999,0
8357,0
19460,1
31103,0
39573,1
5456,0
33300,0
43199,0
18742,0
17490,0
24882,0
23796,1
15481,0
6279,0
395,0
34539,0
24684,1
28108,0
25368,0
33456,0
12850,1
7076,0
6344,0
19874,1
25060,1
12029,0
23807,0
8396,0
2535,0
34962,0
33764,1
24931,1
4605,1
24103,0
24057,0
33204,0
14926,0
19643,0
42168,1
36524,0
26511,0
27476,0
28649,0
31849,0
30513,0
19941,1
24531,0
31366,0
12901,0
16610,0
42471,0
9569,0
33329,0
7061,0
22287,0
35890,0
31365,0
15834,0
43131,0
28086,0
42302,1
2235,1
41342,0
29945,0
42842,0
716,1
8167,0
13495,0
12846,0
16079,0
34810,1
30055,0
12644,0
30424,0
19972,1
24287,0
20535,1
5293,0
31698,0
17374,0
22515,0
4047,1
11438,0
29647,0
16760,0
3755,0
27645,0
26628,1
29117,0
4072,0
36897,0
29950,0
775,0
34984,0
32846,0
39343,0
29455,0
36905,0
21605,0
2692,0
37468,0
27176,0
8036,0
21457,0
11440,0
15245,0
33559,0
8401,0
29981,0
8123,0
29909,0
1935,0
12322,0
1467,0
36919,0
26711,0
28485,0
36565,0
27372,0
3954,1
17096,0
4026,1
42762,0
7265,0
10447,0
28673,0
30183,0
13636,0
14340,0
15893,0
11243,0
9778,0
757,0
13008,0
14201,0
5459,0
11912,0
37389,0
15785,0
14239,0
12279,0
16232,0
36106,0
13527,0
3554,0
37558,1
38099,0
16054,0
6521,0
21956,0
34524,0
41395,0
11738,0
15657,0
40498,0
20256,0
39391,0
4816,0
13992,0
35989,1
21080,0
14626,0
4148,0
42267,0
25678,0
11709,0
26281,1
31377,0
36915,0
29558,0
5211,0
1603,0
38088,0
35049,0
23437,0
3413,0
2632,0
18136,0
14897,0
2212,0
35029,0
35717,0
23170,0
15374,0
29942,0
4482,0
22685,0
22611,0
35300,0
13761,0
37501,0
21322,0
14057,0
32645,0
11474,0
12286,1
29131,0
9037,0
4141,0
15831,0
17571,1
884,0
36353,0
35515,0
28334,0
6571,0
4963,0
4089,0
2705,0
13317,1
9732,1
929,1
35908,0
11811,0
20076,0
15595,0
6881,1
24725,0
6469,0
27061,0
30702,0
42925,0
22601,0
17078,0
31016,1
5258,1
29022,0
372,0
25436,0
6961,0
23525,0
28518,0
22336,1
14346,0
39084,0
39708,0
42811,0
39936,0
14697,1
36572,0
17527,0
2932,0
26935,1
17110,0
26876,0
31116,0
3851,0
41438,1
35874,0
4325,0
7396,0
7448,0
22759,0
34613,0
42095,0
21003,0
23034,0
14936,0
24517,0
3859,0
1237,0
22957,0
17939,1
30465,0
13173,0
24212,1
16796,1
31935,0
19195,0
30278,0
27025,0
8595,0
35289,0
6265,0
26463,0
28018,0
29341,0
8474,0
25916,0
29300,0
17225,0
21352,0
4633,0
9475,0
39881,0
12218,0
18021,0
15709,0
39837,0
12339,0
26026,0
32141,0
34712,0
25425,0
16067,0
5238,1
22289,0
9570,0
39692,0
14823,0
31169,0
35635,1
37466,0
26960,0
26974,0
13302,0
15778,0
12173,0
42873,0
19240,0
37553,1
10622,0
22959,0
36723,0
32866,0
25304,0
4798,0
29725,0
23041,0
27649,0
38483,0
5749,0
27291,0
30618,0
4064,0
2842,0
8848,1
39815,0
11624,0
5072,0
34082,0
10298,0
18658,0
27662,1
7799,0
28451,0
43070,0
40615,0
21900,0
1279,0
20936,0
14800,0
21986,0
23261,0
23440,0
20311,0
18582,0
30579,0
23218,0
38756,0
25793,0
20187,0
6536,0
7118,0
37933,0
26187,0
4242,0
35541,0
38574,0
34805,1
10517,0
29078,1
17952,1
14020,0
28343,0
26884,0
506,0
37454,0
7723,0
20826,0
40390,0
33022,0
41598,0
32133,0
11557,0
20005,1
33285,0
37473,1
31331,0
77,0
26867,0
34468,0
37115,0
33356,0
19690,0
17568,1
5222,1
38442,0
8910,0
21747,0
12223,0
19291,0
41216,0
22854,0
38255,0
36185,1
13822,0
18928,0
40574,0
9211,0
24165,0
26490,0
24554,1
10023,0
7754,0
7368,0
21402,0
36110,0
19810,1
6896,1
10296,0
37112,0
34300,0
31268,0
28768,0
23677,0
24774,0
9094,0
13629,0
41843,1
27743,1
24250,0
36229,1
28528,0
25709,0
25987,1
3073,0
42853,0
5938,0
11710,0
21078,0
24526,0
2101,1
26976,0
6155,1
27381,0
39685,0
41144,0
26315,0
34481,0
36663,0
35109,0
25476,0
29495,0
7996,0
23810,0
35561,0
17791,1
37721,0
5751,0
14445,0
33215,0
34393,0
889,0
4839,0
4904,0
20252,0
3710,0
1662,1
10118,0
5153,0
2833,0
658,1
22107,0
38231,0
28870,0
29962,0
1958,0
4897,0
34135,0
12952,0
28983,0
43221,1
20962,0
35819,0
29497,0
14179,0
36285,0
3797,1
30949,0
18078,1
23644,0
27837,0
9163,0
20508,0
38788,0
15853,0
31333,0
8091,1
9597,0
35465,0
20715,0
7719,0
12647,0
26703,0
38914,0
